Davies_Ibiamu_Ikanya	117
Salim_Idris	118
01010011001001	119
Andrej_Babis	120
Mutembo_Nchito	121
Phongthep_Thepkanjana	122
Micky_Rosenfeld	123
477700400	124
10001101110000	125
10010001101010	126
01000101110010	127
Landless_Workers'_Movement	128
Peter_Costello	129
11000111101100	130
01000011100100	131
10000010110001	132
477108200	133
Hezbul_Mujahedeen	134
01011000100010	135
10011000110110	136
01001000110001	137
11000111100110	138
10011001100011	139
Zsolt_Simon	140
01010000101110	141
01000110010110	142
11010011111000	143
Organisation_of_Islamic_Cooperation	144
Lin_Chia-lung	145
10001001110101	146
00011001101000	147
Pier_Ferdinando_Casini	148
01010010011011	149
10011000001011	150
Makhotso_Magdeline_Sotyu	151
New_Zealand	152
Héctor_Palacios_Ruíz	153
Dave_Heineman	154
10001100001101	155
Mahmoud_Ali_Othman	156
10010011100101	157
01000110000011	158
477083300	159
Patrick_Brazeau	160
Miguel_Galván_Gutiérrez	161
11000101111101	162
10010000001100	163
00010011001101	164
11001101001110	165
Malawi_Electoral_Commission	166
Horacio_González	167
00011000011111	168
10000101100001	169
Edgars_Rinkevics	170
Yemi_Osinbajo	171
North_American_Aerospace_Defense_Command	172
Al_Qaeda	173
All_Progressives_Congress	174
00001101010101	175
Industrial_Development_Corporation_of_Zimbabwe	176
01000111100010	177
01000010011111	178
Azubuike_Ihejirika	179
11000010000100	180
Foxconn_Technology_Group	181
Armenia	182
10001101111101	183
Abdelkader_Messahel	184
477080300	185
00011000101101	186
10000110011100	187
Jose_Ines_Castillo_Martinez	188
Central_Security_Forces	189
11010010100110	190
10001101011100	191
Guenther_Oettinger	192
Liberal_Democratic_Party_of_Russia	193
01000001010101	194
The_Standard	195
533180188	196
11000100100010	197
Shirin_Ebadi	198
477855900	199
11000000110010	200
Fula_people	201
00001001011001	202
Ishaq_Dar	203
Oleh_Lyashko	204
01010011101110	205
Oommen_Chandy	206
00000011001110	207
Popular_Congress	208
Qassim_Atta	209
10001100110000	210
Information_/_Communication_/_Transparency_Ministry_	211
10000110100000	212
10000100101011	213
10001001001000	214
Tamerlan_Tsarnaev	215
00000000001001	216
Daniel_Chitoiu	217
Conspiracy_of_Fire_Nuclei	218
00000101001011	219
01000001111101	220
Khaled_al-Obeidi	221
Malcolm_Bligh_Turnbull	222
10010010110110	223
Daniel_Arap_Moi	224
10000111001101	225
Uighur_	226
00000111100011	227
11000100011010	228
01000011010111	229
00000010100111	230
10001000100001	231
00001100011000	232
Federal_Bank	233
00011001101001	234
Dominica	235
Meretz	236
01000100101010	237
Alexis_Tsipras	238
00010010000001	239
11000110011100	240
Verkhovna_Rada	241
538002815	242
Makame_Mbarawa	243
00010010110010	244
Brazil	245
Tuareg_people	246
Energy_Department/Ministry_	247
Yasar_Yakis	248
11001001011010	249
10000011111011	250
01000011100101	251
11010010010101	252
477883900	253
01000100101101	254
10001100001100	255
10000001110100	256
Mitch_McConnell	257
11010010011001	258
10011000111000	259
Workers'_Party_	260
11000110011010	261
01001101011011	262
10000000101010	263
10000000000010	264
00000010010100	265
11000010111110	266
10001000110110	267
01001001100100	268
10000001010110	269
Resham_Singh	270
Mallam_Isa_Yuguda	271
10010011011010	272
00010001001000	273
Health_Ministry_	274
Lubomír_Jahnátek	275
Argentine_Industrial_Union	276
01000101111011	277
01000011011010	278
Martin_Spegelj	279
State_Media_	280
529800000	281
Adam_Kighoma_Malima	282
Fernando_Sánchez_López	283
11000101101000	284
01000110111010	285
Zagazig_University	286
Anglican_Communion_News_Service	287
11001000010001	288
00000010110100	289
Julia_Gillard	290
Tanya_Plibersek	291
11000000100111	292
10011001000111	293
11000010111010	294
00000000100101	295
East_Turkistan_Islamic_Movement	296
11011000111001	297
Phelekezela_Mphoko	298
10000011011010	299
01010010110101	300
Senate_Armed_Services_Committee	301
10011000000001	302
Wadhawa_Singh	303
Local_Media_	304
01000101010100	305
Carlos_Saul_Menem	306
Nicholas_"Nick"_Xenophon	307
10000011110010	308
National_Police	309
11000110010111	310
00001101111001	311
01010001101110	312
Josh_Earnest	313
Rostec	314
11000101010110	315
01001101010011	316
00000101101011	317
U.S._Pacific_Air_Force	318
Halkbank	319
00010010001000	320
Joao_Lourenco	321
01000100100101	322
00001001101000	323
477209200	324
01000001100001	325
Independent_Electoral_Commission_	326
10010000010101	327
00000000110010	328
00001001000000	329
University_of_Johannesburg	330
00000101010101	331
Mike_Simpson	332
Trade_Union_Congress	333
01000111001000	334
11001000011101	335
Yasser_Ali	336
00010010100111	337
ANS_Group_of_Companies	338
00010000001010	339
00000010101011	340
Tzipi_Livni	341
Telugu_Desam_Party	342
00000001101001	343
10000101110000	344
10011000110010	345
10001001100110	346
Azam_Khan	347
Niko_Peleshi	348
11000010101100	349
11000010010000	350
01001001110001	351
10000110011000	352
00011001110010	353
Queen_Ranya	354
Seoul_High_Court	355
Syria	356
00000101001010	357
01000110000101	358
Canada	359
533180177	360
11011000011100	361
00010011000001	362
Nickey_Iyambo	363
Sankei	364
Angola	365
11000001001001	366
Yair_Lapid	367
Anandiben_Patel	368
477658500	369
11001000001100	370
10000101010000	371
11010000001101	372
Drug_Enforcement_Administration	373
11000111100010	374
00000001101010	375
Zoran_Zaev	376
01000001110111	377
00010011001100	378
Gholamreza_Ansari	379
10011000101101	380
Latvia	381
Farooq_Sattar	382
10001000000100	383
Civil_Aviation_Authority	384
Christian_Noyer	385
10010010111000	386
10010000110011	387
10000100000110	388
01010011010010	389
477692700	390
Holy_See_(Vatican_City_State	391
Augusto_Barrera	392
Union_des_Forces_Républicaines	393
00010010011101	394
Evangelos_Venizelos	395
477264300	396
Interim_Leader_	397
Moussa_Faki_Mahamat	398
01010010011000	399
Radical_Party_	400
Kocheril_Narayanan	401
New_Azerbaijan_Party	402
00001001001101	403
10010000100100	404
01010011011000	405
William_Spindler	406
Attack_Craft_	407
Greece	408
Shinsuke_Sugiyama	409
Turkish_Coast_Guard	410
Egon_Krenz	411
Olagunsoye_Oyinlola	412
11011001000111	413
Zhang_Yesui	414
00001000101001	415
Turkish_Airlines	416
The_Irrawaddy	417
Philip_Barton	418
11000000001000	419
Hungary	420
538002977	421
Marwan_Charbel	422
Ministry_of_Works_and_Transport_	423
11000010110001	424
00001000111001	425
11001000011011	426
00001000110000	427
00000111001100	428
00000011110110	429
Jonathan_Powell	430
01000100000100	431
Sheikh_Ali_Salman	432
00000110111011	433
11011000001000	434
11001101000101	435
10000001010001	436
11000011001010	437
00000101101100	438
01001101011100	439
10000101101010	440
10000001100110	441
Gibran_Bassil	442
01011001000101	443
Pheu_Thai_Party	444
Ibrahima_Moctar_Sarr	445
477657800	446
11010010010001	447
10000111101001	448
Hell's_Angels	449
10001100000001	450
11010011001011	451
00000001110011	452
01000101111001	453
George_Akume	454
10010010111010	455
00000111101010	456
11010000011010	457
01000101000101	458
11000100001011	459
Masagos_Zulkifli	460
01000111110001	461
10000000011101	462
Agriculture_/_Fishing_/_Forestry_Ministry_	463
Inter_Service_Intelligence_	464
477628100	465
Citizen_	466
10000101011100	467
01000010011101	468
01001101100101	469
Democratic_Union_of_Hungarians_in_Romania	470
Alexander_Albertovich_Veshnyakov	471
11000100101000	472
Congress_	473
Abdul_Rahim_Wardak	474
10000111100011	475
01011000010001	476
536625473	477
00000111001001	478
00000101100110	479
Retno_Marsudi	480
Retired_	481
John_Hamre	482
11000111001001	483
00000111011101	484
477250600	485
National_Democratic_Party	486
10000101011010	487
Aircraft_Carrier_	488
01001100100001	489
Jorge_Enrique_Rodríguez	490
Gabriel_Namulambe	491
511291000	492
00000000110111	493
538002869	494
Rapid_Action_Battalion	495
Meglena_Kuneva	496
00001000101100	497
Hemant_Soren	498
Mwai_Kibaki	499
Kathy_Gannon	500
Yerbolat_Dosayev	501
Greenpeace	502
01010010011111	503
00010010001001	504
11001001111100	505
Zeid_Ra'ad_Al_Hussein	506
477730100	507
11010010001001	508
Luis_Alberto_Lacalle	509
477389400	510
01001001110011	511
National_Council_for_Peace_and_Order_of_Thailand	512
Paul_Kagame	513
477043400	514
00000011000001	515
11000110011001	516
01000001101011	517
Armenian_Revolutionary_Federation	518
11000001011011	519
00010011100010	520
00010001100100	521
Dora_Siliya	522
Infosys	523
Brownie_Samukai	524
10001001001110	525
International_Federation_of_Red_Cross_and_Red_Crescent_Societies	526
01011000001100	527
01000001000101	528
00001100111100	529
11011000101100	530
Laura_Boldrini	531
11001100000111	532
John_Robertson	533
01000010010001	534
11001101000100	535
10000111100001	536
11000111010011	537
Femi_Falana	538
01001001010111	539
10001101100001	540
10000110001011	541
Owen_Ellington	542
10000001011100	543
00000110001110	544
Joe_Oliver	545
Tribal_Rebel_	546
Cleric_	547
Papua_New_Guinea	548
Tagammu	549
Akhmatbek_Keldibekov	550
00000010100000	551
Dzintars_Rasnacs	552
10010011001100	553
00001000110100	554
00000110011101	555
11000111001110	556
10000101000010	557
10000111110011	558
Movement_for_Democratic_Change	559
11000110101000	560
Sezgin_Tanrıkulu	561
01001101010101	562
Tablig_Jamaat	563
00010010111011	564
Military_Judge_	565
00000110110001	566
11001000000111	567
United_States	568
00010010010000	569
Alexander_Stubb	570
11010010100010	571
11000101111010	572
Ramesh_Chennithala	573
Grupo_Clarín	574
477769500	575
01001101111100	576
Militia_	577
01001001100110	578
01000100110110	579
11000110110010	580
538003716	581
00001101100111	582
01010010100111	583
00010011000101	584
11010011001111	585
00000001000110	586
Jund_al-Aqsa	587
11000000000110	588
521600001	589
10000010001100	590
01000110001110	591
Rogelio_Singson	592
Assembly_of_the_Union_	593
Communist_Partysri_Lanka	594
477142300	595
11010000110001	596
11010000111011	597
01000110101111	598
Yariv_Levin	599
00011000110010	600
10010000000101	601
Rubén_Saavedra	602
477698300	603
Sikh_	604
Pakistan_Tehreek-e-Insaf	605
00001000011100	606
01001000101000	607
Syed_Ali_Shah_Geelani	608
Abdi_Shakur_Sheikh_Hassan	609
00000011110001	610
Kuwait	611
11000001100100	612
Supreme_Court_of_Nigeria	613
11000010110000	614
01010011001000	615
11001100011101	616
477902200	617
11000101100111	618
Prem_Singh	619
Andrei_Stenin	620
Rachmat_Gobel	621
01010001101100	622
11000101111111	623
11000010011101	624
00010001000011	625
Didmus_Noel_Edwin_Mutasa	626
Sheikh_Ahmed_Abdullah	627
Chibuike_Rotimi_Amaechi	628
11000001011110	629
00000100001110	630
Zambian_Defence_Force	631
Ahmadu_Bello_University	632
11010001101000	633
10000111101010	634
00000111010111	635
477547400	636
11010001001100	637
00001101011011	638
10000101100100	639
01000110001101	640
01001100000001	641
Denis_Napthine	642
11000101110110	643
11000100111001	644
01000111101100	645
00000011100000	646
00000010001010	647
Fiona_Woolf	648
Jackson_Mandago	649
00000111111011	650
00000111100101	651
Domestic_Affairs_	652
10000010011010	653
10011001000110	654
Fotis_Kouvelis	655
Mikhail_Yefimovich_Fradkov	656
Gustavo_Posse	657
Eric_Garner	658
Chakma	659
00011001001110	660
Sanjay_Dutt	661
National_Airline_	662
10001001010101	663
10001001011101	664
Society_of_Colombian_Agricultural_Producers	665
Armed_Gang_	666
Foreign_Affairs_	667
AK_Singh	668
Mahdi_Army	669
11000000001101	670
00000011000110	671
00001100000000	672
00001101000100	673
Farooq_Abdullah	674
00001000101000	675
Sambo_Dasuki	676
477112300	677
511428000	678
Sarah_Hanson-Young	679
Borys_Kolesnikov	680
10001000110101	681
Conservative_Party_	682
00010010110111	683
Togo	684
10000111001000	685
516600052	686
Mikhail_Sergeyevich_Gorbachev	687
European_Central_Bank	688
Harminder_Singh_Rai	689
10000000100111	690
477440900	691
00000110111111	692
01010001100010	693
01001100100000	694
00000011001100	695
Hossein_Ali_Amiri	696
500000005	697
01000010011010	698
Balarabe_Musa	699
10000001011101	700
01001101011010	701
Shura_Council	702
10000010001011	703
Ministry_of_Shipping_	704
00010010010100	705
Nordic_Council	706
00000111000110	707
Yannis_Stournaras	708
01010000101010	709
11000110110110	710
477712100	711
10010001111010	712
11001001110101	713
Mohamed_Hassad	714
Minister_Deo	715
10000100110110	716
Army_Personnel_	717
United_Aircraft_Corporation	718
01010000100100	719
11000000011011	720
Jerry_Brown	721
People's_Congress_	722
11000001010110	723
10000101000011	724
00010010000111	725
Janardan_Dwivedi	726
Morteza_Sarmadi	727
01001100010111	728
11010000100100	729
C.S._Singh	730
01000001010000	731
10001100101101	732
Nathalie_Kosciusko-Morizet	733
11010000111110	734
Protester_	735
00001001010111	736
National_Radio_and_Television	737
00000101100010	738
Niue	739
Deborah_Malac	740
00000010011010	741
Sheikh_Hasina_Wajed	742
11000111101110	743
Riek_Machar	744
00001100110010	745
11000100011001	746
Gilles_Jaron	747
01000001100100	748
11010010110100	749
01001101000011	750
477466800	751
477004300	752
10001101010010	753
Bala_Garba-Jahumpa	754
00001100010100	755
Joseph_Ole_Nkaissery	756
Javier_Solana	757
11010001101100	758
11001101000001	759
Tony_Tan_Keng_Yam	760
Galdino_Mellado_Cruz	761
10000000011011	762
00000100010110	763
00010001000001	764
Abdul_Madzhid	765
10000010010111	766
Austria	767
Francois_Beukman	768
Elias_Murr	769
01000011001111	770
01001001101001	771
10001100000110	772
11000000001011	773
11000101101101	774
11010001010000	775
11000001111011	776
11000011011000	777
00010000110101	778
Alan_Dershowitz	779
10000000010110	780
11001001010000	781
Lower_House_of_Parliament_	782
Christian_	783
00001001111001	784
11000111100101	785
01001101000010	786
Berislav_Rončević	787
01000110010010	788
11001001100010	789
Rasa_Juknevičienė	790
Malta	791
John_E._Potter	792
Abdul'aziz_Abubakar_Yari	793
Glaxosmithkline	794
11001101110000	795
00000001001101	796
01000000001101	797
Kakar_Tribe	798
Islamic_Azad_University	799
Michael_Sata	800
Abdulsalami_Alhaji_Abubakar	801
01011001000000	802
01001001001100	803
01000100001001	804
10001000000010	805
Raúl_Sendic	806
11010010100111	807
News_Editor_	808
00000101000110	809
01001101001001	810
01010011100001	811
00000100110100	812
01010010100011	813
11010011100011	814
477017400	815
Serbia	816
Kashmiri_Separatist	817
State_Oil_Company_of_Azerbaijan_Republic	818
01001101100110	819
10000100001101	820
01000101110101	821
Anders_Borg	822
477752300	823
477399800	824
Cyprus	825
Rehman_Malik	826
533957000	827
477293800	828
Ibrahim_Saminu_Turaki	829
10010000011110	830
00011000011100	831
10000011111010	832
Democratic_Union_of_Cameroon	833
00000110011011	834
00010010010011	835
U.S._Army_Pacific	836
Greg_Clark	837
10000000010001	838
11001001001011	839
00000100110101	840
10010001001110	841
00000110010001	842
Malawi	843
01000000011001	844
Hamdeen_Sabahi	845
00000010111111	846
11000110011101	847
00000101110001	848
Chechnya	849
10011000010101	850
Katoo_Ole_Metito	851
01011000001110	852
477319300	853
477351900	854
David_Shear	855
Banharn_Silpa-archa	856
01000001110000	857
10011001101001	858
Mary_Robinson	859
Mario_Monti	860
10000111000001	861
Ibrahim_Hassan_Saif	862
00000000011100	863
Nigerian_Communication_Satellite	864
Vanguard	865
Barclays_PLC	866
Government_Official_	867
00000101111101	868
11000011010111	869
10000001111111	870
11000011111000	871
Adil_Abdul-Mahdi	872
Comoros	873
Pokot	874
11010010010000	875
01010010001011	876
01000101101001	877
10000100110001	878
11001101100001	879
10000100110100	880
01000111110100	881
01000111011000	882
01010000001000	883
01001101100111	884
10001100000000	885
Liberal_Democrats	886
11011001100111	887
10010000101010	888
Sukhumbhand_Paribatra	889
Ministry/Department_of_Technology_	890
11000101010111	891
Cristina_Fernández_de_Kirchner	892
00010010101101	893
00011001001000	894
Shigeru_Ishiba	895
Alexander_Kadakin	896
Michael_Hayden	897
00000001000100	898
00010011000010	899
11000011010110	900
10011000100110	901
01000001100101	902
Russian_News_Channel_Vesti	903
State_Duma_	904
01000111101011	905
10010010110101	906
11000100110010	907
Liechtenstein	908
477302900	909
477136500	910
Villager_	911
Raymond_Tshibanda	912
11001001000000	913
Medical_Association_	914
11000111010110	915
10001101000000	916
00010010010110	917
01000101000001	918
10001000011110	919
11000010111101	920
Jaber_Mubarak_Al-Sabah	921
11010010101100	922
00000110100010	923
Academic_Staff_Union_of_Universities	924
Solomon_Arase	925
00001001101101	926
Riyaz_Bhatkal	927
Congolese_National_Police	928
Ignazio_Marino	929
Turkey	930
Hedayat_Amin_Arsala	931
Medha_Patkar	932
Shah_Mehmood_Qureshi	933
New_Way_Movement	934
Arnaud_Montebourg	935
10010000011000	936
00001101110101	937
Macky_Sall	938
Civil_Guard	939
Dinka	940
Mouloud_Hamrouche	941
Madeleine_Albright	942
10001001011111	943
477527200	944
National_Iranian_Tanker_Company	945
10010000100101	946
Ahmad_Khalaf_al-Dulaimi	947
10001100011000	948
01010011000101	949
Regulator_	950
Education_Official_	951
11001001011110	952
00000101111100	953
University_of_Limpopo	954
Urmas_Reinsalu	955
Abu_al-Walid	956
11000111001011	957
Luis_Beder_Herrera	958
01000000100111	959
Aram_Harutyunyan	960
Cenaida_Uribe	961
Nationalist_Movement_Party	962
Imran_Khan	963
10000001001111	964
01000001101000	965
Tim_Scott	966
01000100010001	967
Zakariya_Ismail_Ahmed_Hersi	968
01010011101001	969
00000100001101	970
Rebecca_Harms	971
11010010111000	972
Pogu_Bitrus	973
Justin_Welby	974
Aung_Thaung	975
477014700	976
11010010000011	977
11010001100110	978
Kenneth_Clarke	979
11000111111001	980
State_Security_Court_	981
Abbas_Medlej	982
10000010111100	983
Vladimir_Yevtushenkov	984
00000010011111	985
01000110111111	986
01001001001111	987
477900700	988
10011000100000	989
Rauf_Aregbesola	990
10000011011011	991
Kathleen_Wynne	992
UBS	993
10010011001010	994
As'ad_Mustafa	995
Prime_Minister_Chaudhry	996
477209100	997
Liberian_Coast_Guard	998
Victoria_Nuland	999
Egypt	1000
00010001001011	1001
00001001110000	1002
Theo-Ben_Gurirab	1003
Tony_O'Reilly	1004
01000011111011	1005
00000101000100	1006
10001101110100	1007
Dmytro_Firtash	1008
10000011000110	1009
10010000011111	1010
The_Daily_News_	1011
11010010110110	1012
00000000001011	1013
00010010111000	1014
11010001101011	1015
10010011011000	1016
Chris_Bowen	1017
01000111110000	1018
01000001011101	1019
Mitsubishi	1020
11001000110011	1021
477817600	1022
Libya	1023
Rangarajan	1024
11010010010110	1025
José_David_Cabello	1026
11000011001001	1027
Yevgeny_Shevchuk	1028
00001100100110	1029
AB_Lithuanian_Gas	1030
Melissa_Parke	1031
00001000110110	1032
00000000000010	1033
00000010010001	1034
Tim_Hudak	1035
00001000000010	1036
10011001000101	1037
11000110010001	1038
Geert_Wilders	1039
Semana	1040
01001100001111	1041
01010011111000	1042
01000000010011	1043
477109500	1044
Fereydoon_Abbasi	1045
477108600	1046
00011000100100	1047
Reuben_Theodore_Sindac	1048
10000101001011	1049
Aldo_Giordano	1050
11000011010011	1051
01000001000011	1052
11001000010110	1053
11001100001100	1054
00000111100110	1055
00000001100110	1056
Ali_Hassan_Khalil	1057
477441500	1058
00000101100001	1059
477111700	1060
Marta_Lucía_Ramírez	1061
Bakir_Izetbegović	1062
01001100011010	1063
01001100100011	1064
11000001001110	1065
00010001001001	1066
Northern_Mariana_Islands	1067
00000110101101	1068
11000100000111	1069
Florin_Georgescu	1070
Council_of_States	1071
Pablo_Mieres	1072
Juan_del_Granado	1073
Carrie_Lam	1074
Kahinda_Otafiire	1075
01000000111011	1076
01010000011111	1077
Eli_Yishai	1078
Abdoulaye_Seck	1079
Mohammed_Qasim_Fahim	1080
Costco	1081
01000001100010	1082
01000010111100	1083
A.P._Sharma	1084
10001001000000	1085
01000000110001	1086
Alexander_Lukashevich	1087
American_Refugee_Committee	1088
East_African_Community	1089
10001100111000	1090
11000100110101	1091
477767400	1092
538002666	1093
Hu_Deping	1094
10011001000011	1095
Abu_Musab_al-Zarqawi	1096
Sheldon_Adelson	1097
11000011111100	1098
00000100010000	1099
National_Democratic_Party_	1100
01010000000010	1101
Margaret_Alva	1102
00000100101001	1103
Somalia	1104
01000010000010	1105
10001000110001	1106
11001101001010	1107
10011001000001	1108
00001000101101	1109
10000000110011	1110
Kristiina_Ojuland	1111
11001001100111	1112
01011000010010	1113
11000110010101	1114
Simon_Khaya_Moyo	1115
00000011100110	1116
10001001011110	1117
10000011010010	1118
11001001010010	1119
10010000111011	1120
00000010011001	1121
Estonia	1122
Andrew_Langa	1123
10000111010000	1124
Mamadou_Diop	1125
10010001111000	1126
11010011111010	1127
Evo_Morales	1128
01010010100110	1129
00000000001000	1130
01011001101100	1131
10000011101010	1132
Sikh_Militant	1133
Abdirahman_Mohamed_Farole	1134
Space_Agency_	1135
10010010110000	1136
00001000000011	1137
10000010100101	1138
Indonesia	1139
Future_Movement	1140
Jeh_Johnson	1141
01000000010000	1142
00000010010110	1143
Criminal_	1144
Sir_David_Akers-Jones	1145
01010000010111	1146
11001000000011	1147
Pascal_Simbikangwa	1148
01000011000101	1149
10001000010101	1150
Rose_Gottemoeller	1151
11000011100011	1152
00001101010001	1153
Karl_Erjavec	1154
01000111010000	1155
01000010111000	1156
African_Commission_on_Human_and_People's_Rights	1157
Mohammad_Saleh_Jowkar	1158
00000110001010	1159
00001001100000	1160
Naxali	1161
10001101101000	1162
11000100101100	1163
Armenpress	1164
Pramod_Mahajan	1165
01010011000011	1166
Sun_Yuxi	1167
Ahmad_Zahid_Hamidi	1168
11000100110111	1169
11000110001000	1170
10000011110100	1171
Antonio_Saca	1172
11000111110100	1173
00010000001110	1174
Rodrigo_Londono	1175
Hannes_Swoboda	1176
11000100101011	1177
11011000101000	1178
Amnesty_International	1179
Army_National_Guard_	1180
Daniel_Ortega	1181
01000110101011	1182
10000110111110	1183
01011001001100	1184
Kurdistan_Islamic_Union	1185
Carnegie_Endowment_for_International_Peace	1186
10000010100000	1187
Customs_Official_	1188
00001000000001	1189
Blogger_	1190
01010000010101	1191
Cayman_Islands	1192
11000111111010	1193
Luis_Alfonso_Hoyos	1194
Jack_Straw	1195
10010011100110	1196
Socrates_Villegas	1197
Elias_Camsek_Chin	1198
00001001100100	1199
538003042	1200
01001000011100	1201
10001101101101	1202
00000110011010	1203
Geng_Yansheng	1204
01010011000010	1205
00010010111111	1206
Lyutvi_Mestan	1207
01000101000010	1208
518518035	1209
Sheikh_Hamid	1210
01000000111010	1211
00000101011101	1212
00000011101100	1213
00011000111101	1214
Alan_Johnson	1215
Ahmed_Nejib_Chebbi	1216
01011000100001	1217
00000111111110	1218
00000001111110	1219
Vesna_Pusić	1220
00000110101100	1221
01000111010100	1222
00000001011001	1223
514095000	1224
Jay_Inslee	1225
01000111111100	1226
01000001110101	1227
Jack_Dalrymple	1228
10010000111001	1229
00001100000101	1230
01000011100000	1231
10000101100010	1232
01000011011101	1233
Felipe_de_Borbon	1234
00010011100100	1235
Muslim_Brotherhood	1236
01011001001110	1237
00000111101011	1238
01000111011110	1239
10010010111110	1240
Rashtrapati_Bhawan	1241
Amadou_Toumani_Touré	1242
Philip_Goldberg	1243
477301900	1244
Spanish_Armed_Forces	1245
10000010010101	1246
Keiji_Furuya	1247
Arturas_Paulauskas	1248
Madagascar	1249
11000010111111	1250
00000110011100	1251
00000111100010	1252
King_Pu-tsung	1253
Valentinas_Mazuronis	1254
Deputy_Commisioner_Kumar	1255
Independent_Corrupt_Practices_Commission	1256
Liu_Zhenmin	1257
01000001111100	1258
477728500	1259
01001100000000	1260
00010010011000	1261
01000010001011	1262
00000111011001	1263
11000000011100	1264
Roberto_Maroni	1265
477851200	1266
Narasimha_Rao	1267
Nokia	1268
11011000001001	1269
Special_Rapporteurs_of_the_United_Nations	1270
11000111011100	1271
Abu_Salem	1272
Hashmat_Stanikzai	1273
Ilich_Ramírez_Sánchez	1274
Central_Bank_	1275
Le_Luong_Minh	1276
01000000110010	1277
01000101011001	1278
10010001001101	1279
Roberta_Pinotti	1280
482568256	1281
10010010110100	1282
00000111101111	1283
José_Dirceu_de_Oliveira_e_Silva	1284
Mohammad_Nahavandian	1285
10000011001101	1286
10000110111100	1287
Michel_Alaby	1288
11001101001101	1289
Royal_Thai_Police	1290
Jide_Awe	1291
Liang_Yang	1292
Renmin_University	1293
10000111111100	1294
Pokhrel	1295
Democratic_Party_	1296
Samuel_Ruiz	1297
11000110101001	1298
Incheon_District_Court	1299
10000010101101	1300
Opposition_Coalition_	1301
Union_des_Forces_Démocratiques_de_Guinée	1302
National_Hurricane_Center	1303
Hassan_Abshir_Farah	1304
11000001011010	1305
01001100011001	1306
Mswati_III	1307
Beja_Congress	1308
Lucia_Zitnanská	1309
Civil_Servant_	1310
11001000010010	1311
Royal_Thai_Navy	1312
Ethnic_Tamil_	1313
11010010100011	1314
01000000101100	1315
Ved_Pratap_Vaidik	1316
00001000001000	1317
Abdiweli_Shaykh_Ahmad	1318
529192000	1319
01001100110010	1320
Andrej_Kiska	1321
01010011101011	1322
11010000010101	1323
Anson_Chan	1324
10000010000011	1325
11001101101101	1326
11010010000000	1327
01011000100101	1328
00001100011001	1329
11000001110111	1330
11010001000101	1331
Luke_Foley	1332
11000101101111	1333
10010010100101	1334
Government_Delegation_	1335
Asli_Aydintasbas	1336
11010010111001	1337
Islamic_Republic_of_Iran_Broadcasting	1338
11000011010001	1339
00000101100011	1340
Murderer_	1341
Henk_Mudge	1342
11011000010000	1343
India	1344
00001000100001	1345
Henry_Puna	1346
01010000101000	1347
01000100110010	1348
01000011000110	1349
Hakainde_Hichilema	1350
00000010100101	1351
Nur_Ahmad_Nikbakht	1352
10010010001111	1353
Peter_Nyombi	1354
01000010100110	1355
11000111011101	1356
11010000100110	1357
486252368	1358
00010010111100	1359
477765300	1360
11000101000110	1361
Congress_of_South_African_Trade_Unions	1362
