152	0	9501
152	1	7584
153	0	8614
153	1	8262
154	0	987
154	1	1197
155	0	2091
155	1	3560
156	2	6860
157	0	8268
157	1	9273
158	2	1852
159	2	228
160	0	3992
160	1	1326
161	0	9445
161	1	2175
162	0	5006
162	1	2812
163	0	9571
163	1	5136
164	0	9571
164	1	9124
165	0	3986
165	1	2175
166	0	8347
166	1	2175
167	2	7760
168	2	2029
169	2	7180
170	0	4775
170	1	5136
171	0	9445
171	1	8650
172	2	4588
173	2	6611
174	0	4705
174	1	2175
175	0	8614
175	1	5453
176	0	8889
176	1	5453
177	0	2475
177	1	2175
178	0	9445
178	1	5150
179	2	6446
180	2	1375
181	0	5006
181	1	3851
182	0	9672
182	1	7070
183	0	5401
183	1	1197
184	2	6208
185	2	1945
186	0	8614
186	1	4274
187	0	8614
187	1	7980
188	2	809
189	0	8138
189	1	9273
190	2	9679
191	2	9451
192	0	9672
192	1	6640
193	2	3368
194	0	5225
194	1	8262
195	0	987
195	1	8066
196	2	5058
197	0	9571
197	1	2741
198	0	6679
198	1	8219
199	2	5198
200	0	9672
200	1	219
201	2	504
202	2	4746
203	0	5401
203	1	4133
204	2	1166
205	0	1864
205	1	8216
206	0	9658
206	1	1326
207	0	987
207	1	7391
208	0	7856
208	1	3851
209	0	2475
209	1	3560
210	0	8614
210	1	7070
211	2	4377
212	2	5758
213	2	8322
214	2	476
215	0	987
215	1	4918
216	0	8614
216	1	8148
217	0	251
217	1	2741
218	2	6881
219	0	8268
219	1	9377
220	2	3942
221	2	8183
222	0	8347
222	1	8219
223	2	4351
224	0	6679
224	1	8837
225	0	5401
225	1	3560
226	2	9426
227	0	7869
227	1	3560
228	0	987
228	1	7584
229	0	8347
229	1	3437
230	0	251
230	1	2028
231	0	8614
231	1	6471
232	0	8889
232	1	7834
233	0	1804
233	1	7535
234	0	5401
234	1	9747
235	0	8718
235	1	2028
236	0	9672
236	1	1326
237	0	3423
237	1	3560
238	2	3950
239	0	546
239	1	3851
240	0	6862
240	1	3851
241	2	2111
242	2	2686
243	2	606
244	0	8138
244	1	2741
245	2	3259
246	0	9445
246	1	9124
247	2	7636
248	2	8164
249	0	8138
249	1	3356
250	2	1875
251	2	8344
252	2	2950
253	0	7975
253	1	2175
254	2	3823
255	2	1416
256	2	2703
257	2	7903
258	0	8268
258	1	8066
259	0	5225
259	1	4133
260	0	9445
260	1	8929
261	0	2926
261	1	2175
262	0	9445
262	1	6471
263	0	7448
263	1	8929
264	0	7616
264	1	8216
265	2	2381
266	2	8044
267	2	906
268	0	131
268	1	3851
269	0	20
269	1	1081
270	2	6272
271	2	2825
272	0	1804
272	1	3356
273	2	9732
274	2	3768
275	0	987
275	1	7834
276	2	5008
277	0	9501
277	1	2175
278	0	987
278	1	5898
279	2	3135
280	2	5762
281	0	8268
281	1	5453
282	2	2094
283	2	3164
284	0	7869
284	1	8216
285	0	5401
285	1	47
286	2	8180
287	0	9776
287	1	6390
288	2	6717
289	2	3837
290	0	9571
290	1	6471
291	0	8268
291	1	5983
292	2	5011
293	0	3423
293	1	9124
294	0	987
294	1	3996
295	2	8432
296	0	2832
296	1	2175
297	2	7725
298	0	5225
298	1	5469
299	0	7800
299	1	4701
300	2	133
301	2	7552
302	0	987
302	1	2281
303	0	8347
303	1	8588
304	0	5225
304	1	7620
305	0	9445
305	1	5136
306	2	662
307	2	7125
308	2	2231
309	2	9691
310	2	3507
311	2	842
312	2	6253
313	0	8614
313	1	8603
314	0	5285
314	1	8216
315	0	987
315	1	8126
316	2	1799
317	2	57
318	0	5225
318	1	47
319	0	8614
319	1	1104
320	0	5282
320	1	7796
321	0	5401
321	1	5226
322	0	2945
322	1	8216
323	0	5225
323	1	2741
324	0	3423
324	1	8262
325	2	3096
326	2	9497
327	0	6383
327	1	3560
328	0	8347
328	1	8650
329	2	6482
330	0	987
330	1	9030
331	0	8309
331	1	2175
332	0	9672
332	1	8066
333	0	9571
333	1	3175
334	0	7869
334	1	8929
335	0	9571
335	1	5726
336	0	8889
336	1	6749
337	0	8841
337	1	5136
338	0	3423
338	1	1081
339	0	8614
339	1	8950
340	2	2582
341	0	8889
341	1	334
342	0	251
342	1	7070
343	0	2547
343	1	3851
344	0	5401
344	1	5726
345	0	6543
345	1	6390
346	2	1684
347	2	1130
348	2	4906
349	0	1099
349	1	219
350	2	1265
351	2	6443
352	0	5285
352	1	2175
353	0	7068
353	1	4701
354	2	6950
355	0	9445
355	1	6640
356	2	8913
357	0	3446
357	1	2028
358	0	6828
358	1	9124
359	2	3283
360	2	3832
361	0	6679
361	1	7535
362	2	5515
363	2	7084
364	2	4618
365	2	4528
366	2	2254
367	2	9173
368	2	2194
369	2	6019
370	0	251
370	1	8313
371	2	3111
372	0	1804
372	1	8262
373	0	8889
373	1	8262
374	2	8042
375	2	6473
376	0	7448
376	1	9124
377	0	8268
377	1	3996
378	2	8341
379	2	7210
380	0	2091
380	1	2175
381	0	6679
381	1	7834
382	2	9330
383	0	9672
383	1	3437
384	0	9571
384	1	5150
385	0	6862
385	1	5989
386	0	3992
386	1	5226
387	2	7512
388	0	9672
388	1	6084
389	0	7975
389	1	6471
390	2	4192
391	0	987
391	1	1959
392	0	8138
392	1	5469
393	2	8182
394	0	9728
394	1	8929
395	2	6865
396	2	7436
397	2	4090
398	0	8614
398	1	3033
399	2	3383
400	0	6090
400	1	4701
401	2	4172
402	0	8614
402	1	7796
403	2	8342
404	0	2475
404	1	1081
405	2	6624
406	2	7140
407	0	2926
407	1	5150
408	2	6703
409	2	6277
410	0	806
410	1	9124
411	0	8858
411	1	7535
412	0	987
412	1	6555
413	0	8659
413	1	2812
414	0	8614
414	1	8313
415	2	6368
416	0	6679
416	1	5453
417	0	8034
417	1	3851
418	2	400
419	2	8368
420	2	988
421	0	987
421	1	328
422	0	9501
422	1	7535
423	2	6529
424	0	8268
424	1	5898
425	0	5401
425	1	8929
426	0	8138
426	1	4333
427	2	4656
428	0	20
428	1	8588
429	0	9501
429	1	3851
430	2	4699
431	0	987
431	1	9307
432	2	7203
433	0	8268
433	1	6747
434	2	6236
435	0	3992
435	1	7620
436	2	8083
437	2	2947
438	0	8347
438	1	7391
439	0	9571
439	1	8650
440	0	4215
440	1	8929
441	2	9744
442	0	8347
442	1	219
443	0	5218
443	1	8929
444	0	1864
444	1	5136
445	0	4705
445	1	8650
446	0	9776
446	1	3560
447	2	8669
448	2	8439
449	2	6076
450	2	7001
451	0	8347
451	1	328
452	2	1373
453	0	2804
453	1	9439
454	2	4836
455	2	127
456	0	8841
456	1	4460
457	2	8334
458	2	5298
459	2	584
460	2	5700
461	0	251
461	1	9377
462	2	5792
463	0	6862
463	1	4502
464	0	8268
464	1	6749
465	0	9571
465	1	3356
466	2	3456
467	0	6100
467	1	8219
468	2	5845
469	2	4205
470	2	2248
471	2	3406
472	0	3992
472	1	6390
473	2	6333
474	2	5704
475	2	4414
476	2	8642
477	0	987
477	1	1527
478	0	5006
478	1	8219
479	2	7492
480	0	9658
480	1	47
481	2	2889
482	0	7975
482	1	8929
483	0	495
483	1	6390
484	2	1636
485	0	1804
485	1	4274
486	0	983
486	1	9377
487	0	983
487	1	6471
488	2	5591
489	0	5225
489	1	9273
490	0	5006
490	1	36
491	2	9556
492	0	251
492	1	3175
493	0	9672
493	1	5082
494	2	471
495	2	9257
496	0	9147
496	1	8588
497	0	131
497	1	9124
498	2	7075
499	0	8268
499	1	8219
500	0	913
500	1	5136
501	0	8614
501	1	8286
502	0	20
502	1	9747
503	2	8800
504	0	8614
504	1	8326
505	0	546
505	1	2175
506	2	8970
507	2	9803
508	2	8253
509	2	8023
510	2	7961
511	0	8138
511	1	8588
512	2	9454
513	0	8659
513	1	8837
514	0	8889
514	1	5801
515	2	9121
516	0	3986
516	1	6390
517	2	6532
518	2	2272
519	0	9147
519	1	3175
520	0	1864
520	1	4133
521	2	2936
522	0	983
522	1	4133
523	0	2945
523	1	9124
524	2	9613
525	0	6383
525	1	2175
526	2	7831
527	0	8268
527	1	4419
528	2	6934
529	0	7311
529	1	2175
530	0	8347
530	1	1527
531	2	7640
532	2	1484
533	0	2945
533	1	4133
534	0	6679
534	1	3043
535	0	20
535	1	4672
536	2	2143
537	2	1986
538	2	5511
539	2	9067
540	2	5526
541	2	1646
542	2	8769
543	2	9225
544	2	1140
545	0	987
545	1	3349
546	0	7856
546	1	9747
547	0	9501
547	1	3560
548	2	378
549	0	8138
549	1	4701
550	2	501
551	0	983
551	1	8650
552	2	2046
553	2	9085
554	0	9776
554	1	4701
555	0	8347
555	1	8950
556	2	8207
557	0	9571
557	1	8588
558	2	4884
559	0	5225
559	1	9747
560	0	1804
560	1	3341
561	2	9341
562	0	3446
562	1	3560
563	0	9658
563	1	7535
564	2	9651
565	2	4983
566	2	7468
567	0	7975
567	1	8837
568	2	8469
569	0	8659
569	1	1326
570	2	5946
571	0	8268
571	1	5989
572	2	7861
573	0	8614
573	1	6747
574	0	5285
574	1	3851
575	2	3001
576	2	8849
577	0	6676
577	1	3560
578	0	8614
578	1	4460
579	0	1804
579	1	4672
580	0	923
580	1	7620
581	2	7208
582	0	454
582	1	8262
583	0	7299
583	1	2092
584	0	9674
584	1	2028
585	0	6100
585	1	3560
586	2	6609
587	0	8614
587	1	6555
588	0	454
588	1	3175
589	0	8347
589	1	3996
590	0	3423
590	1	8313
591	0	6862
591	1	8929
592	2	2701
593	0	3255
593	1	3452
594	0	4705
594	1	2092
595	0	8347
595	1	6555
596	2	1142
597	2	994
598	2	3816
599	0	9776
599	1	1104
600	0	9571
600	1	7070
601	2	2152
602	2	8912
603	0	940
603	1	4701
604	0	454
604	1	6390
605	0	8347
605	1	306
606	2	8062
607	0	3557
607	1	4133
608	2	4565
609	2	5522
610	2	3630
611	0	9672
611	1	6830
612	2	5075
613	2	9369
614	0	9672
614	1	476
615	0	251
615	1	5150
616	2	760
617	0	8614
617	1	2730
618	0	8889
618	1	6611
619	2	3174
620	2	2822
621	0	8347
621	1	7009
622	0	3016
622	1	3851
623	2	7201
624	0	8268
624	1	6752
625	0	8614
625	1	6230
626	0	6543
626	1	2175
627	2	9777
628	2	156
629	2	7602
630	0	2091
630	1	2741
631	2	1624
632	0	9658
632	1	219
633	0	8889
633	1	5226
634	0	2945
634	1	4672
635	0	5006
635	1	6390
636	2	1966
637	2	8540
638	2	7962
639	0	2945
639	1	8313
640	0	6709
640	1	9124
641	0	4605
641	1	9124
642	0	8138
642	1	5989
643	2	6623
644	2	9040
645	0	8347
645	1	5671
646	2	4958
647	2	9762
648	0	4283
648	1	2175
649	2	2298
650	2	1384
651	0	634
651	1	1730
652	2	2327
653	0	2804
653	1	9439
654	0	3986
654	1	9273
655	0	3446
655	1	6471
656	2	3230
657	0	4705
657	1	3356
658	2	4533
659	2	8608
660	2	2315
661	2	1112
662	0	9571
662	1	6164
663	0	9445
663	1	306
664	0	251
664	1	1081
665	2	8555
666	0	4942
666	1	8216
667	2	2419
668	2	5832
669	2	7390
670	0	20
670	1	4274
671	0	8268
671	1	9307
672	2	9106
673	2	4901
674	2	5280
675	2	5752
676	0	8347
676	1	9615
677	2	7806
678	2	7948
679	2	8360
680	0	8268
680	1	9030
681	0	3992
681	1	9377
682	2	7076
683	2	8288
684	2	4623
685	0	983
685	1	6640
686	2	7487
687	0	2832
687	1	4701
688	2	8414
689	2	8391
690	0	2804
690	1	9439
691	0	1099
691	1	5136
692	2	7059
693	2	8285
694	0	8889
694	1	8313
695	0	8268
695	1	5671
696	0	8347
696	1	3175
697	2	6536
698	0	8268
698	1	2305
699	2	5707
700	0	5932
700	1	2028
701	0	6862
701	1	8216
702	2	1247
703	2	1009
704	0	3992
704	1	3560
705	0	3992
705	1	5726
706	0	983
706	1	5150
707	2	3433
708	2	8855
709	2	483
710	0	8614
710	1	6860
711	0	8138
711	1	7933
712	0	8268
712	1	9615
713	2	4127
714	0	9658
714	1	5983
715	0	8059
715	1	9747
716	0	1749
716	1	8929
717	2	8203
718	0	454
718	1	2092
719	2	7870
720	0	983
720	1	1326
721	2	5437
722	2	2565
723	0	4605
723	1	3560
724	0	7448
724	1	3175
725	0	8138
725	1	7391
726	2	5194
727	2	6167
728	0	8614
728	1	5579
729	2	6825
730	0	9571
730	1	2305
731	0	8659
731	1	480
732	2	3402
733	2	4807
734	0	2945
734	1	6471
735	0	3992
735	1	9124
736	0	8059
736	1	9273
737	0	1804
737	1	8588
738	0	8268
738	1	8950
739	2	7366
740	0	416
740	1	1081
741	2	2627
742	0	987
742	1	7009
743	2	5199
744	0	9672
744	1	3349
745	0	9445
745	1	5989
746	2	810
747	0	3016
747	1	3175
748	0	4203
748	1	3851
749	2	6282
750	2	1900
751	0	131
751	1	5150
752	2	1538
753	2	2696
754	2	6716
755	2	2376
756	2	8939
757	2	7783
758	0	7856
758	1	5136
759	0	7975
759	1	47
760	2	4188
761	2	4490
762	0	9672
762	1	6555
763	2	1256
764	2	3783
765	0	8138
765	1	1888
766	2	5065
767	0	9441
767	1	8262
768	2	7477
769	2	4933
770	0	9672
770	1	5041
771	0	5006
771	1	5453
772	0	634
772	1	9273
773	0	7616
773	1	8262
774	0	2091
774	1	8837
775	2	9707
776	0	6100
776	1	5136
777	2	4657
778	0	987
778	1	3033
779	0	8659
779	1	2909
780	0	5225
780	1	6164
781	2	388
782	0	8268
782	1	8102
783	0	8268
783	1	1687
784	0	6100
784	1	8216
785	2	2186
786	2	8607
787	0	4596
787	1	3851
788	0	1864
788	1	4274
789	2	2891
790	2	7190
791	2	742
792	0	8614
792	1	9750
793	0	2475
793	1	5453
794	0	6660
794	1	9747
795	0	9728
795	1	2092
796	0	1555
796	1	7620
797	2	7444
798	2	1772
799	0	5115
799	1	2175
800	0	3986
800	1	1104
801	0	631
801	1	9747
802	2	6335
803	2	7038
804	2	9368
805	2	6003
806	0	3289
806	1	6390
807	2	4658
808	0	4705
808	1	1081
809	2	374
810	2	3004
811	2	4753
812	0	9658
812	1	2175
813	0	8614
813	1	3375
814	0	9445
814	1	8219
815	2	7992
816	2	996
817	2	7058
818	0	8347
818	1	8603
819	0	8138
819	1	1687
820	2	9752
821	0	2945
821	1	5726
822	0	4705
822	1	7391
823	0	9776
823	1	9377
824	0	9672
824	1	7584
825	0	546
825	1	8262
826	0	8138
826	1	6830
827	0	20
827	1	219
828	0	9728
828	1	4274
829	2	9342
830	2	9480
831	2	7673
832	0	5401
832	1	3175
833	0	9445
833	1	8837
834	0	8889
834	1	2647
835	0	8268
835	1	4616
836	2	2892
837	0	4001
837	1	4133
838	0	3423
838	1	5469
839	2	7479
840	2	4564
841	2	9710
842	0	7448
842	1	4419
843	2	11
844	2	1640
845	2	7836
846	2	6288
847	2	2872
848	0	9658
848	1	8219
849	0	2573
849	1	9124
850	0	7616
850	1	5453
851	0	8268
851	1	9088
852	2	6945
853	0	5218
853	1	1104
854	2	7462
855	0	8511
855	1	4133
856	2	9688
857	0	1076
857	1	2175
858	0	3986
858	1	6471
859	2	8984
860	2	2574
861	0	4775
861	1	3851
862	2	391
863	0	2475
863	1	1104
864	2	7023
865	0	9672
865	1	4531
866	0	5115
866	1	3560
867	0	5401
867	1	306
868	0	2475
868	1	8262
869	0	9445
869	1	2305
870	2	4378
871	2	7518
872	2	2477
873	0	3869
873	1	4133
874	0	7869
874	1	2741
875	0	9674
875	1	7535
876	0	9672
876	1	8148
877	2	7309
878	2	7897
879	2	3897
880	0	9501
880	1	1326
881	2	6007
882	2	7982
883	0	2662
883	1	3851
884	0	2945
884	1	47
885	2	3193
886	0	5006
886	1	47
887	2	9115
888	2	100
889	0	7869
889	1	1104
890	0	2832
890	1	8216
891	2	3552
892	0	7068
892	1	9124
893	0	410
893	1	5726
894	0	5225
894	1	8837
895	2	1734
896	2	5539
897	2	3780
898	0	9776
898	1	9273
899	2	8731
900	0	4605
900	1	6471
901	2	3637
902	2	9552
903	0	8878
903	1	3437
904	0	2091
904	1	3341
905	0	1804
905	1	5989
906	0	1804
906	1	47
907	2	3725
908	0	2926
908	1	306
909	0	6383
909	1	4133
910	2	474
911	2	1968
912	2	2793
913	0	9571
913	1	5989
914	2	620
915	0	3423
915	1	4672
916	0	2945
916	1	7070
917	0	8614
917	1	6717
918	0	546
918	1	2092
919	0	2785
919	1	5726
920	2	3464
921	0	251
921	1	7933
922	0	7856
922	1	2028
923	0	2862
923	1	3175
924	0	4605
924	1	5136
925	0	8694
925	1	5726
926	2	7937
927	0	983
927	1	5726
928	0	1749
928	1	5150
929	0	8889
929	1	476
930	2	6898
931	0	442
931	1	2092
932	0	9465
932	1	8216
933	2	4051
934	0	4775
934	1	8837
935	2	997
936	2	2797
937	0	251
937	1	8066
938	0	5225
938	1	5198
939	2	6021
940	0	8347
940	1	3452
941	2	9055
942	0	8138
942	1	2281
943	0	2558
943	1	2092
944	0	1804
944	1	9030
945	0	1804
945	1	7933
946	0	3423
946	1	6555
947	0	3423
947	1	9377
948	0	2926
948	1	5801
949	0	8076
949	1	8219
950	2	3641
951	2	6657
952	0	6455
952	1	9747
953	0	1864
953	1	5226
954	2	7094
955	0	7975
955	1	2741
956	0	9501
956	1	5136
957	0	5401
957	1	5983
958	2	6358
959	0	8889
959	1	1687
960	2	8722
961	0	8138
961	1	2323
962	2	2266
963	2	8572
964	2	1925
965	2	7048
966	2	3316
967	0	9658
967	1	5150
968	0	9728
968	1	7535
969	0	4215
969	1	3851
970	0	8858
970	1	9273
971	2	3872
972	2	3304
973	2	6587
974	0	6679
974	1	47
975	0	987
975	1	9746
976	2	335
977	0	7924
977	1	4133
978	0	656
978	1	1081
979	2	6344
980	0	6828
980	1	3851
981	0	4203
981	1	2092
982	2	2212
983	2	2841
984	2	5109
985	2	6126
986	2	1828
987	0	2945
987	1	8650
988	0	4709
988	1	9273
989	0	8614
989	1	5011
990	0	8059
990	1	2175
991	0	546
991	1	2741
992	0	6828
992	1	7070
993	2	8995
994	2	9280
995	0	8268
995	1	857
996	2	2250
997	0	5218
997	1	7070
998	2	6429
999	0	3992
999	1	6640
1000	2	5767
1001	2	718
1002	2	827
1003	0	8889
1003	1	328
1004	2	4258
1005	0	1911
1005	1	8216
1006	0	882
1006	1	3851
1007	2	8773
1008	0	983
1008	1	4701
1009	2	6961
1010	2	3099
1011	0	1817
1011	1	7535
1012	0	8347
1012	1	9030
1013	0	5115
1013	1	6390
1014	0	3255
1014	1	6164
1015	0	4942
1015	1	2741
1016	0	2926
1016	1	4701
1017	2	8443
1018	2	2422
1019	0	5115
1019	1	2741
1020	0	9571
1020	1	3996
1021	0	9445
1021	1	6752
1022	0	1804
1022	1	7834
1023	2	7989
1024	2	6931
1025	0	4596
1025	1	3560
1026	2	3727
1027	0	8138
1027	1	4460
1028	0	3016
1028	1	4701
1029	0	8351
1029	1	2741
1030	2	8249
1031	2	8893
1032	0	7448
1032	1	306
1033	0	2091
1033	1	8929
1034	0	8858
1034	1	6640
1035	2	2624
1036	2	1903
1037	0	9571
1037	1	8122
1038	0	5401
1038	1	334
1039	2	356
1040	0	8858
1040	1	8929
1041	2	2182
1042	2	4915
1043	0	1804
1043	1	4873
1044	0	8268
1044	1	8122
1045	2	6596
1046	0	3535
1046	1	5726
1047	2	6371
1048	0	983
1048	1	9747
1049	2	1607
1050	0	7869
1050	1	5150
1051	2	7985
1052	0	8614
1052	1	6797
1053	0	8614
1053	1	7902
1054	2	2699
1055	2	1444
1056	0	5285
1056	1	6390
1057	0	3986
1057	1	6640
1058	0	8841
1058	1	3560
1059	2	2262
1060	0	8268
1060	1	3341
1061	0	8268
1061	1	9359
1062	0	4413
1062	1	476
1063	2	1004
1064	0	5225
1064	1	5989
1065	2	7280
1066	2	5291
1067	2	8953
1068	0	4709
1068	1	6640
1069	2	9755
1070	0	5401
1070	1	4274
1071	0	1598
1071	1	3851
1072	2	9695
1073	0	3423
1073	1	2323
1074	0	1153
1074	1	5136
1075	0	7634
1075	1	5726
1076	2	9038
1077	0	8508
1077	1	4133
1078	2	2800
1079	0	5225
1079	1	6860
1080	0	7448
1080	1	5453
1081	2	2775
1082	2	7576
1083	0	2475
1083	1	2281
1084	0	8889
1084	1	5082
1085	0	8138
1085	1	5136
1086	0	1804
1086	1	6860
1087	2	5719
1088	0	3446
1088	1	1104
1089	0	3992
1089	1	9273
1090	0	546
1090	1	8066
1091	0	9501
1091	1	6471
1092	0	8889
1092	1	6860
1093	0	3446
1093	1	6640
1094	0	9658
1094	1	480
1095	0	9418
1095	1	5453
1096	0	8614
1096	1	476
1097	2	3624
1098	0	5285
1098	1	7535
1099	0	2804
1099	1	9439
1100	0	2785
1100	1	6471
1101	0	3423
1101	1	1104
1102	2	2906
1103	2	2919
1104	0	2926
1104	1	4672
1105	0	4596
1105	1	9273
1106	0	7869
1106	1	4274
1107	0	5225
1107	1	6752
1108	0	8347
1108	1	7933
1109	2	5341
1110	2	2683
1111	2	3345
1112	0	7448
1112	1	4274
1113	0	8889
1113	1	9633
1114	2	8462
1115	0	8138
1115	1	3996
1116	2	7080
1117	2	6911
1118	0	5225
1118	1	1326
1119	0	8614
1119	1	9127
1120	2	2967
1121	0	9445
1121	1	3996
1122	2	3501
1123	0	6828
1123	1	9273
1124	2	4463
1125	2	6885
1126	2	8883
1127	0	3138
1127	1	5989
1128	0	983
1128	1	4419
1129	2	5967
1130	0	6679
1130	1	4701
1131	2	7922
1132	0	9776
1132	1	1081
1133	2	1068
1134	0	5006
1134	1	7834
1135	0	8889
1135	1	7125
1136	2	429
1137	0	7354
1137	1	1081
1138	0	8858
1138	1	1005
1139	0	8858
1139	1	4333
1140	2	7476
1141	2	1961
1142	2	2306
1143	0	8659
1143	1	8444
1144	0	2982
1144	1	5136
1145	2	6962
1146	2	6603
1147	0	8447
1147	1	5150
1148	2	8028
1149	0	4775
1149	1	6830
1150	0	2547
1150	1	2741
1151	0	8347
1151	1	1687
1152	0	9728
1152	1	8313
1153	2	7220
1154	0	2804
1154	1	9439
1155	0	8138
1155	1	8894
1156	2	2470
1157	2	5741
1158	2	3137
1159	2	1973
1160	2	7628
1161	2	7214
1162	0	454
1162	1	6747
1163	0	9672
1163	1	2047
1164	2	7910
1165	2	6907
1166	0	9445
1166	1	6749
1167	2	2337
1168	2	557
1169	2	9700
1170	2	2037
1171	0	7311
1171	1	3560
1172	0	1076
1172	1	4133
1173	0	8901
1173	1	6390
1174	0	3028
1174	1	3356
1175	2	7545
1176	2	5085
1177	0	8351
1177	1	6164
1178	2	8919
1179	2	5840
1180	0	4380
1180	1	3560
1181	2	5765
1182	0	9672
1182	1	6860
1183	0	7127
1183	1	3851
1184	2	5921
1185	2	2665
1186	2	5271
1187	0	6283
1187	1	6390
1188	2	4760
1189	2	3403
1190	2	1057
1191	2	5031
1192	0	940
1192	1	8262
1193	0	1864
1193	1	47
1194	2	5324
1195	0	4775
1195	1	7796
1196	2	6463
1197	0	8337
1197	1	8216
1198	0	9672
1198	1	9500
1199	0	7618
1199	1	47
1200	2	1055
1201	2	7224
1202	0	9445
1202	1	3175
1203	2	3271
1204	0	3292
1204	1	3277
1205	2	6389
1206	2	500
1207	0	5225
1207	1	5671
1208	2	2146
1209	0	20
1209	1	2323
1210	0	8723
1210	1	219
1211	0	8138
1211	1	7359
1212	0	8268
1212	1	5041
1213	0	3028
1213	1	5136
1214	0	9147
1214	1	3437
1215	0	3446
1215	1	1687
1216	2	6311
1217	0	940
1217	1	306
1218	0	6679
1218	1	3851
1219	2	7478
1220	2	6597
1221	0	8309
1221	1	4460
1222	2	7931
1223	2	1020
1224	0	2475
1224	1	219
1225	0	2091
1225	1	9377
1226	0	2091
1226	1	7834
1227	2	6664
1228	2	7298
1229	0	8268
1229	1	8894
1230	2	8681
1231	2	5780
1232	2	6882
1233	2	1876
1234	2	3168
1235	2	3983
1236	2	3960
1237	2	9086
1238	2	8748
1239	2	1208
1240	2	670
1241	2	1785
1242	2	1685
1243	0	1855
1243	1	8588
1244	0	6828
1244	1	2741
1245	2	115
1246	0	6974
1246	1	6084
1247	0	8858
1247	1	2281
1248	2	6077
1249	0	940
1249	1	47
1250	0	987
1250	1	87
1251	0	4775
1251	1	4502
1252	0	7299
1252	1	3851
1253	0	8337
1253	1	8929
1254	0	9728
1254	1	219
1255	0	6849
1255	1	5801
1256	2	5289
1257	0	9277
1257	1	9377
1258	2	4428
1259	0	9501
1259	1	3175
1260	0	3986
1260	1	4460
1261	2	7899
1262	2	655
1263	0	3289
1263	1	2741
1264	0	6679
1264	1	6611
1265	2	451
1266	2	5537
1267	0	9672
1267	1	9750
1268	0	8614
1268	1	8497
1269	0	8138
1269	1	6181
1270	2	3918
1271	0	5558
1271	1	3560
1272	2	3483
1273	0	6803
1273	1	7535
1274	0	6676
1274	1	2028
1275	0	9469
1275	1	4133
1276	0	684
1276	1	1104
1277	0	2832
1277	1	3452
